CoordX,CoordY,Orient,HalfLen,HalfWid
1239.0,286.5,-3.141592653589793,43.0,17.0
1536.0,344.5,-1.5707963267948966,31.0,5.0
706.0,552.0,-1.5707963267948966,42.0,5.0
1434.5,621.0,0.0,42.0,5.0
1536.0,676.5,-1.5707963267948966,41.0,5.0
706.0,747.0,-1.5707963267948966,42.0,5.0
269.5,748.0,-1.5707963267948966,42.0,18.0
1536.0,791.0,-1.5707963267948966,42.0,5.0
269.5,885.0,-1.5707963267948966,43.0,18.0
536.0,882.0,0.0,43.0,5.0
478.0,1068.0,-1.5707963267948966,42.0,5.0
1462.0,1146.5,-3.141592653589793,48.0,18.0
