CoordX,CoordY,Orient,HalfLen,HalfWid
515.0,336.0,-3.141592653589793,37.0,18.0
1590.0,342.5,0.0,39.0,19.0
425.5,831.0,-1.5707963267948966,37.0,6.0
1460.5,867.0,-0.751579401064327,40.0668598226587,7.736474283095933
140.0,879.5,-3.141592653589793,25.0,5.0
482.5,882.5,-3.141592653589793,30.0,8.0
632.5,882.5,0.0,37.0,8.0
1801.5,938.0,-1.5707963267948966,33.0,6.0
1641.0,1026.5,0.0,43.0,7.0
1754.0,1027.0,0.0,38.0,8.0
1986.0,1027.0,-3.141592653589793,28.0,8.0
484.5,1029.0,-3.141592653589793,29.0,5.0
218.5,1082.0,-1.5707963267948966,28.0,7.0
782.0,1062.5,-3.141592653589793,30.0,8.0
682.0,1122.5,-0.8011326861937557,35.239707310043975,7.626468953744798
1637.5,1212.5,-3.141592653589793,40.0,15.0
1809.0,1414.0,-1.5707963267948966,40.0,6.0
