CoordX,CoordY,Orient,HalfLen,HalfWid
896.0,392.0,0.0,42.0,19.0
750.0,596.5,-1.5707963267948966,78.0,7.0
1392.8619791666667,791.1145833333334,0.745450054820617,39.22696592216848,7.912087363202174
404.5,882.5,-1.5707963267948966,40.0,17.0
750.0,892.0,-1.5707963267948966,40.0,7.0
1564.0,897.5,0.0,44.0,6.0
631.0,959.0,0.0,39.0,6.0
1445.0,1047.5,-1.5707963267948966,41.0,6.0
574.0,1071.5,-1.5707963267948966,35.0,6.0
1301.5,1145.5,-1.5707963267948966,43.0,10.0
1378.5,1276.0,-3.141592653589793,47.0,20.0
