CoordX,CoordY,Orient,HalfLen,HalfWid
299.5,427.5,0.0,46.0,7.0
463.0,427.5,-3.141592653589793,45.0,7.0
887.0,427.5,-3.141592653589793,46.0,7.0
795.5,499.5,-1.5707963267948966,40.0,7.0
745.5,587.0,0.0,39.0,8.0
1040.0,712.5,-1.5707963267948966,39.0,8.0
274.0,710.0,0.0,37.0,8.0
854.5,769.0,-3.141592653589793,35.0,8.0
525.5,811.0,-3.141592653589793,46.0,8.0
1838.5,831.5,0.0,44.0,7.0
1959.5,880.0,-1.5707963267948966,39.0,7.0
697.5,907.0,-3.141592653589793,35.0,8.0
963.0,962.0,-1.5707963267948966,43.0,8.0
1628.5,1012.0,0.0,34.0,8.0
1959.5,1086.5,-1.5707963267948966,43.0,7.0
1838.0,1143.0,0.0,46.0,8.0
1839.5,1244.5,0.0,46.0,7.0
407.5,1345.5,0.0,129.0,7.0
