CoordX,CoordY,Orient,HalfLen,HalfWid
2098.0,166.5,0.0,25.0,4.0
1935.5,280.0,-3.141592653589793,29.0,7.0
229.0,377.5,-1.5707963267948966,36.0,15.0
1862.0,401.0,0.0,28.0,6.0
1992.0,446.0,-1.5707963267948966,37.0,6.0
1427.0,533.5,-1.5707963267948966,41.0,16.0
1691.0,537.5,-1.5707963267948966,36.0,6.0
786.5,539.5,-1.5707963267948966,37.0,5.0
1992.0,539.0,-1.5707963267948966,35.0,6.0
911.5,545.0,-1.5707963267948966,32.0,5.0
1575.0,585.0,0.0,28.0,6.0
1992.0,622.0,-1.5707963267948966,28.0,6.0
786.5,643.0,-1.5707963267948966,29.0,5.0
1066.5,633.5,-3.141592653589793,27.0,9.0
730.0,681.5,-3.141592653589793,40.0,5.0
2093.0,730.5,0.0,25.0,4.0
728.0,830.0,0.0,41.0,15.0
836.5,975.0,-1.5707963267948966,41.0,9.0
593.5,1018.0,0.0,37.0,12.0
680.0,1278.0,-1.5707963267948966,35.0,10.0
758.5,1344.5,-3.141592653589793,64.0,4.0
966.0,1392.5,-3.141592653589793,108.0,10.0
