CoordX,CoordY,Orient,HalfLen,HalfWid
685.0,386.5,-1.5707963267948966,40.0,8.0
1359.0,473.5,-1.5707963267948966,35.0,8.0
945.5,451.0,-3.141592653589793,33.0,8.0
471.5,472.0,-3.141592653589793,35.0,8.0
422.0,568.0,-1.5707963267948966,42.0,8.0
685.0,563.5,-1.5707963267948966,32.0,8.0
1253.0,587.5,-1.5707963267948966,31.0,8.0
1359.0,605.0,-1.5707963267948966,32.0,8.0
590.5,651.0,-3.141592653589793,41.0,8.0
945.0,651.0,0.0,31.0,8.0
1305.5,654.0,0.0,34.0,8.0
330.5,709.0,-3.141592653589793,41.0,8.0
781.0,788.0,-1.5707963267948966,39.0,8.0
