CoordX,CoordY,Orient,HalfLen,HalfWid
1038.0,330.5,0.0,38.0,7.0
574.5,438.5,-1.5707963267948966,38.0,7.0
882.5,451.0,-1.5707963267948966,38.0,7.0
441.5,600.5,-3.141592653589793,40.0,7.0
647.0,600.5,-3.141592653589793,39.0,7.0
1787.0,939.5,-3.141592653589793,41.0,7.0
1848.5,1023.5,-1.5707963267948966,39.0,7.0
1593.5,1081.0,-1.5707963267948966,73.0,7.0
1336.5,1149.0,-1.5707963267948966,39.0,7.0
1656.5,1228.5,-3.141592653589793,37.0,7.0
1789.0,1228.5,0.0,40.0,7.0
926.5,1314.0,-1.5707963267948966,40.0,7.0
729.5,1419.5,-1.5707963267948966,39.0,7.0
926.5,1465.5,-1.5707963267948966,38.0,7.0
421.5,1550.5,-3.141592653589793,37.0,7.0
828.5,1550.5,-3.141592653589793,42.0,7.0
