CoordX,CoordY,Orient,HalfLen,HalfWid
1142.0,350.0,-1.5707963267948966,99.0,5.0
580.5,553.0,-1.5707963267948966,38.0,14.0
2616.5,680.5,-1.5707963267948966,33.0,5.0
1114.0,688.0,-1.5707963267948966,38.0,5.0
523.5,693.5,-1.5707963267948966,38.0,4.0
1966.5,695.5,-1.5707963267948966,38.0,6.0
2856.5,730.0,0.0,28.0,5.0
1059.0,737.0,-3.141592653589793,39.0,5.0
2616.5,778.5,-1.5707963267948966,38.0,5.0
951.0,781.0,-1.5707963267948966,33.0,5.0
727.0,890.0,-1.5707963267948966,34.0,8.0
2527.5,925.5,-3.141592653589793,43.0,5.0
2454.0,984.0,-1.5707963267948966,29.0,5.0
2523.0,1039.0,0.0,43.0,13.0
