CoordX,CoordY,Orient,HalfLen,HalfWid
885.5,173.0,-1.5707963267948966,31.0,6.0
628.5,219.0,-1.5707963267948966,32.0,11.0
2204.0,476.0,0.0,35.0,6.0
2448.0,476.0,0.0,36.0,6.0
2117.5,518.0,-1.5707963267948966,31.0,6.0
1916.5,591.0,-1.5707963267948966,37.0,6.0
1169.5,596.0,-1.5707963267948966,33.0,11.0
2655.0,602.5,-1.5707963267948966,24.0,11.0
2300.0,619.5,-1.5707963267948966,31.0,6.0
265.5,664.5,-1.5707963267948966,32.0,6.0
181.5,733.5,-3.141592653589793,34.0,11.0
1482.5,916.0,-1.5707963267948966,31.0,6.0
1224.5,942.0,-1.5707963267948966,32.0,11.0
1229.0,1088.5,-1.5707963267948966,34.0,7.0
661.0,1102.5,-1.5707963267948966,32.0,10.0
987.5,1115.5,-1.5707963267948966,31.0,5.0
812.5,1202.0,0.0,33.0,7.0
1112.0,1202.0,-3.141592653589793,33.0,7.0
1287.0,1202.0,0.0,32.0,7.0
1668.5,1202.0,0.0,32.0,7.0
