CoordX,CoordY,Orient,HalfLen,HalfWid
555.7594339622641,211.20283018867926,-1.578302322340014,51.028587037788725,4.99985915073848
627.5,359.0,-1.5707963267948966,50.0,5.0
478.0,505.0,0.0,43.0,6.0
676.0,505.0,-3.141592653589793,40.0,6.0
591.5,505.5,0.0,25.0,5.0
298.0,614.5,-1.5707963267948966,42.0,15.0
725.5,606.5,-1.5707963267948966,31.0,5.0
375.0,666.0,-3.141592653589793,42.0,6.0
230.0,677.0,0.0,43.0,15.0
177.0,732.0,-1.5707963267948966,30.0,6.0
443.5,746.0,-1.5707963267948966,30.0,5.0
227.5,827.0,-3.141592653589793,39.0,5.0
392.0,827.0,0.0,36.0,5.0
672.5,1272.0,0.0,41.0,22.0
