CoordX,CoordY,Orient,HalfLen,HalfWid
1190.0,394.0,-1.5707963267948966,41.0,9.0
1091.0,628.0,-1.5707963267948966,37.0,9.0
933.5,653.5,-1.5707963267948966,34.0,9.0
1349.5,760.5,-1.5707963267948966,29.0,10.0
1091.0,775.0,-1.5707963267948966,39.0,9.0
1218.5,889.0,-1.5707963267948966,46.0,9.0
933.5,922.5,-1.5707963267948966,32.0,9.0
991.5,966.5,0.0,45.0,9.0
1141.5,966.5,-3.141592653589793,40.0,9.0
990.5,1090.5,0.0,45.0,12.0
528.0,1129.5,-1.5707963267948966,29.0,10.0
752.0,1199.5,-1.5707963267948966,40.0,9.0
933.0,1198.5,-1.5707963267948966,30.0,9.0
933.0,1386.0,-1.5707963267948966,121.0,9.0
290.5,1515.5,-3.141592653589793,41.0,7.0
565.5,1515.5,-3.141592653589793,35.0,7.0
