CoordX,CoordY,Orient,HalfLen,HalfWid
591.0,218.0,-3.141592653589793,47.0,21.0
806.0,218.0,-3.141592653589793,47.0,21.0
2364.0,218.0,0.0,77.0,21.0
980.0,396.0,-3.141592653589793,42.0,5.0
1314.0,396.0,-3.141592653589793,42.0,5.0
602.5,558.0,0.0,44.0,5.0
771.0,558.0,0.0,40.0,5.0
506.0,631.0,-1.5707963267948966,45.0,5.0
925.0,632.0,-1.5707963267948966,46.0,5.0
2091.0,635.0,-1.5707963267948966,45.0,21.0
1385.0,637.5,-1.5707963267948966,45.0,21.0
2339.0,704.0,0.0,45.0,5.0
506.0,751.0,-1.5707963267948966,44.0,5.0
2238.0,755.0,-1.5707963267948966,44.0,5.0
2075.0,793.5,-1.5707963267948966,46.0,5.0
644.0,850.5,-3.141592653589793,66.0,6.0
2281.0,974.5,-1.5707963267948966,35.0,5.0
2153.0,1022.0,-3.141592653589793,39.0,5.0
664.0,1068.0,0.0,44.0,21.0
