CoordX,CoordY,Orient,HalfLen,HalfWid
1725.0,678.5,-1.5707963267948966,47.0,11.0
4260.0,826.5,-1.5707963267948966,32.0,6.0
2820.0,847.5,0.0,57.0,9.0
4215.0,872.0,-3.141592653589793,30.0,6.0
3193.0,936.0,-1.5707963267948966,61.0,17.0
3003.0,939.5,-1.5707963267948966,57.0,4.0
4250.5,910.5,-1.5707963267948966,23.0,3.0
4445.5,1004.5,0.0,32.0,9.0
4392.5,1122.5,-1.5707963267948966,31.0,7.0
3955.0,1240.5,-3.141592653589793,40.0,10.0
1725.0,1349.5,-1.5707963267948966,49.0,11.0
2448.0,1349.0,-1.5707963267948966,43.0,14.0
2448.0,1546.5,-1.5707963267948966,88.0,14.0
3892.5,1632.0,-1.5707963267948966,36.0,9.0
3960.5,1862.5,-3.141592653589793,39.0,10.0
2512.0,2150.0,0.0,43.0,14.0
2745.5,2147.5,-3.141592653589793,52.0,11.0
2632.0,2280.5,-1.5707963267948966,49.0,14.0
426.5,2291.5,-1.5707963267948966,34.0,3.0
683.0,2300.0,-1.5707963267948966,41.0,12.0
576.5,2367.5,0.0,34.0,3.0
581.0,2536.5,0.0,30.0,3.0
688.5,2602.0,-1.5707963267948966,36.0,4.0
538.5,2620.0,-1.5707963267948966,34.0,3.0
