CoordX,CoordY,Orient,HalfLen,HalfWid
742.4519427402863,501.51942740286296,0.0005987241785466664,48.005379913989835,9.0287371457354
296.5,669.5,-1.5707963267948966,118.0,8.0
1777.5,738.5,-1.5707963267948966,43.0,22.0
575.5,741.5,-1.5707963267948966,42.0,20.0
927.5,746.0,-1.5707963267948966,42.0,6.0
823.5,988.5,-3.141592653589793,39.0,5.0
977.0,988.5,-3.141592653589793,37.0,5.0
2359.0,1052.0,-1.5707963267948966,50.0,6.0
721.0,1051.5,-1.5707963267948966,44.0,11.0
1035.5,1078.5,-1.5707963267948966,38.0,5.0
1965.0,1196.0,-1.5707963267948966,51.0,4.0
299.0,1192.5,-1.5707963267948966,44.0,11.0
2448.5,1167.5,-3.141592653589793,49.0,7.0
721.0,1352.0,-1.5707963267948966,44.0,11.0
1775.5,1325.0,-3.141592653589793,41.0,6.0
2024.0,1325.0,-3.141592653589793,42.0,6.0
2121.0,1325.0,0.0,37.0,6.0
1154.5,1432.5,-1.5707963267948966,36.0,7.0
721.0,1472.0,-1.5707963267948966,44.0,11.0
924.9628180039139,1495.825831702544,-0.8762114073539131,40.972645415512275,7.035941364164005
821.0,1554.0,-3.141592653589793,31.0,6.0
