CoordX,CoordY,Orient,HalfLen,HalfWid
178.5,290.5,-1.5707963267948966,45.0,7.0
955.5,415.5,-1.5707963267948966,72.0,6.0
1680.0,549.5,-3.141592653589793,48.0,7.0
1804.5,549.5,0.0,48.0,7.0
1884.0,677.5,-1.5707963267948966,44.0,7.0
1704.0,735.0,0.0,47.0,7.0
808.0,818.5,-3.141592653589793,48.0,7.0
1509.5,894.0,-3.141592653589793,52.0,7.0
683.5,1022.5,0.0,36.0,7.0
807.5,1022.5,0.0,47.0,7.0
372.5,1030.5,-3.141592653589793,133.0,7.0
1510.0,1076.5,0.0,53.0,7.0
565.0,1137.0,-1.5707963267948966,46.0,7.0
955.5,1159.0,-1.5707963267948966,48.0,6.0
