CoordX,CoordY,Orient,HalfLen,HalfWid
641.0,228.0,-1.5707963267948966,24.0,4.0
1905.5,265.0,-1.5707963267948966,39.0,7.0
908.0,257.5,-1.5707963267948966,29.0,8.0
1099.5,388.5,0.0,30.0,6.0
1056.5,485.0,-1.5707963267948966,36.0,6.0
483.0,536.5,-3.141592653589793,38.0,5.0
630.5,536.5,-3.141592653589793,29.0,5.0
805.0,536.5,-3.141592653589793,29.0,5.0
1102.5,539.5,-3.141592653589793,34.0,6.0
1255.5,539.5,0.0,38.0,6.0
1308.5,639.0,-1.5707963267948966,41.0,6.0
1093.5,718.5,0.0,39.0,6.0
1213.0,871.5,0.0,40.0,7.0
1772.5,915.0,0.0,111.0,15.0
536.5,1038.0,-3.141592653589793,37.0,15.0
