CoordX,CoordY,Orient,HalfLen,HalfWid
392.5,197.5,-3.141592653589793,31.0,7.0
905.0,208.0,-3.141592653589793,26.0,5.0
983.0,260.0,-1.5707963267948966,26.0,6.0
506.0,303.0,-1.5707963267948966,18.0,4.0
983.0,352.0,-1.5707963267948966,27.0,6.0
474.5,340.0,0.0,23.0,5.0
440.0,385.5,-1.5707963267948966,27.0,5.0
951.5,428.0,-3.141592653589793,23.0,6.0
318.0,538.0,-3.141592653589793,116.0,4.0
373.5,753.0,-1.5707963267948966,16.0,7.0
835.5,864.0,-1.5707963267948966,36.0,7.0
681.0,994.5,-3.141592653589793,52.0,7.0
525.0,1060.5,-1.5707963267948966,36.0,7.0
321.0,1123.5,-3.141592653589793,39.0,7.0
186.0,1150.5,-1.5707963267948966,16.0,5.0
1149.5,1193.0,-1.5707963267948966,31.0,7.0
326.5,1258.5,-3.141592653589793,22.0,7.0
689.0,1258.5,-3.141592653589793,44.0,7.0
980.5,1258.5,0.0,38.0,7.0
928.5,1318.0,-1.5707963267948966,35.0,7.0
373.5,1310.0,-1.5707963267948966,25.0,7.0
472.5,1347.5,-1.5707963267948966,26.0,7.0
796.5,1406.0,0.0,32.0,5.0
796.0,1439.5,0.0,37.0,7.0
