CoordX,CoordY,Orient,HalfLen,HalfWid
1564.0,158.5,-1.5707963267948966,43.0,7.0
1563.0,529.5,-1.5707963267948966,43.0,7.0
1414.0,841.0,-1.5707963267948966,34.0,7.0
1563.0,1009.5,-1.5707963267948966,43.0,7.0
1414.0,1024.5,-1.5707963267948966,38.0,7.0
1295.0,1072.0,-3.141592653589793,34.0,7.0
1673.0,1223.0,-1.5707963267948966,43.0,7.0
1299.0,1294.0,-3.141592653589793,34.0,7.0
1461.5,1319.0,0.0,33.0,7.0
1601.0,1319.0,0.0,49.0,7.0
1603.0,1504.0,-3.141592653589793,48.0,7.0
1327.8692372170997,1646.1450125733445,-2.329011078937746,42.983043689987085,7.495543118161274
