CoordX,CoordY,Orient,HalfLen,HalfWid
1084.5,734.5,-3.141592653589793,41.0,9.0
1482.0,734.5,-3.141592653589793,37.0,9.0
1726.5,744.5,-3.141592653589793,42.0,19.0
416.5,893.0,-1.5707963267948966,39.0,9.0
1027.5,901.0,-1.5707963267948966,39.0,9.0
789.0,952.5,0.0,43.0,9.0
1480.0,956.5,0.0,32.0,5.0
583.5,1053.5,-1.5707963267948966,34.0,9.0
734.0,1054.0,-1.5707963267948966,34.0,10.0
416.5,1065.5,-1.5707963267948966,41.0,9.0
1151.0,1124.5,-3.141592653589793,34.0,9.0
583.5,1171.5,-1.5707963267948966,31.0,9.0
490.0,1229.5,0.0,49.0,6.0
1241.5,1297.5,-1.5707963267948966,27.0,9.0
734.0,1302.0,-1.5707963267948966,31.0,10.0
490.0,1314.5,0.0,48.0,12.0
1564.0,1408.0,0.0,41.0,18.0
1749.5,1408.0,0.0,108.0,18.0
