CoordX,CoordY,Orient,HalfLen,HalfWid
1218.5,292.5,-3.141592653589793,43.0,15.0
454.0,502.0,-1.5707963267948966,44.0,6.0
1734.5,635.0,0.0,46.0,7.0
1944.5,656.0,-3.141592653589793,38.0,6.0
2323.5,737.5,-1.5707963267948966,46.0,7.0
1134.5,727.0,0.0,39.0,6.0
1850.0,773.0,-1.5707963267948966,37.0,7.0
1208.0,826.0,-1.5707963267948966,41.0,6.0
2401.5,907.0,-3.141592653589793,37.0,6.0
712.0,911.0,-3.141592653589793,48.0,6.0
890.5380914194066,910.9951884522854,-3.1412887877603493,47.00182102508923,6.013977550935997
1027.5,911.0,-3.141592653589793,44.0,6.0
1143.0,967.5,-1.5707963267948966,38.0,6.0
712.0,1115.5,-3.141592653589793,48.0,15.0
