CoordX,CoordY,Orient,HalfLen,HalfWid
947.5,388.5,0.0,76.0,15.0
824.5,568.5,-1.5707963267948966,62.0,4.0
1568.0,719.0,0.0,41.0,5.0
1623.0,814.0,-1.5707963267948966,42.0,5.0
631.0,842.5,-1.5707963267948966,28.0,7.0
1843.0,869.0,0.0,37.0,5.0
1623.0,920.5,-1.5707963267948966,42.0,5.0
571.0,949.5,-3.141592653589793,42.0,4.0
404.5,1072.0,-1.5707963267948966,43.0,15.0
1377.5,1036.0,-3.141592653589793,45.0,5.0
824.5,1073.5,-1.5707963267948966,41.0,4.0
1377.0,1206.5,-3.141592653589793,46.0,15.0
