CoordX,CoordY,Orient,HalfLen,HalfWid
185.0,68.5,-1.5707963267948966,33.0,4.0
985.0,199.0,0.0,41.0,15.0
233.0,202.0,-3.141592653589793,39.0,15.0
244.5,568.5,-3.141592653589793,39.0,7.0
376.0,568.5,0.0,40.0,7.0
193.5,675.0,-1.5707963267948966,29.0,5.0
367.0,767.0,0.0,39.0,6.0
992.0,881.0,-1.5707963267948966,40.0,5.0
299.5,894.5,-1.5707963267948966,28.0,5.0
241.0,967.5,-3.141592653589793,28.0,11.0
1047.5,1025.0,-3.141592653589793,44.0,6.0
1189.0,1025.0,-3.141592653589793,30.0,6.0
1046.5003745318352,1175.989138576779,1.8550435871995357e-05,45.999758836418955,14.000834767205363
