CoordX,CoordY,Orient,HalfLen,HalfWid
953.0,201.0,0.0,44.0,14.0
383.9241645244216,388.0912596401028,-2.6146883082999164,33.536484502555574,6.583472257734719
1832.5,459.0,-1.5707963267948966,48.0,13.0
387.0,517.5,-3.141592653589793,44.0,5.0
194.5,649.5,-1.5707963267948966,46.0,13.0
1118.5,669.5,-1.5707963267948966,43.0,5.0
384.5,733.0,0.0,43.0,7.0
696.5,733.0,0.0,97.0,7.0
1054.5,733.0,0.0,56.0,7.0
1117.0,858.0,-1.5707963267948966,45.0,7.0
806.5,953.0,0.0,43.0,7.0
1032.5,953.0,0.0,42.0,7.0
811.0,1129.5,-3.141592653589793,47.0,13.0
1637.0,1129.5,0.0,128.0,13.0
