CoordX,CoordY,Orient,HalfLen,HalfWid
509.0,263.0,-3.141592653589793,25.0,6.0
470.0,331.0,-1.5707963267948966,26.0,5.0
592.0,340.5,-2.4421441468074296,33.13525155478129,5.6727604874847595
924.0,380.5,-3.141592653589793,25.0,11.0
976.0,380.5,-3.141592653589793,25.0,11.0
382.5,602.5,-2.4734106339780344,33.33804711104874,11.026087920087281
112.62800135272235,620.3703077443355,-0.7230023669965558,32.55127699297135,23.200148750203983
303.64410480349346,597.3886462882097,-0.31461882698160426,20.278656504696674,6.189080616073735
831.5,705.5,-3.141592653589793,50.0,6.0
646.5,865.5,-1.5707963267948966,24.0,11.0
139.67634854771785,890.4211618257261,0.8675121579428742,20.312259302585698,6.18601673524212
646.010425716768,916.4787141615986,1.5723477075099102,24.0170362996401,11.037219884925966
443.0,977.0,-1.5707963267948966,33.0,6.0
118.0,1088.5,0.0,20.0,5.0
501.5,1105.5,0.0,34.0,22.0
