CoordX,CoordY,Orient,HalfLen,HalfWid
281.5,263.0,-1.5707963267948966,32.0,7.0
231.0,511.0,0.0,32.0,9.0
335.5,511.0,-3.141592653589793,31.0,9.0
698.0,511.0,0.0,41.0,9.0
1142.5,653.0,-3.141592653589793,43.0,17.0
1836.5,653.0,0.0,45.0,17.0
378.5,695.0,-1.5707963267948966,32.0,5.0
325.0,769.5,-3.141592653589793,43.0,6.0
577.0,877.0,-1.5707963267948966,43.0,8.0
124.50589658300575,883.0130027214999,-1.571292651793423,43.00892855332895,18.979152010702006
1836.0,895.5,-3.141592653589793,43.0,5.0
694.0291375291375,1001.004662004662,3.1413099641119353,50.00197682848514,8.013851464577192
125.0,1120.0,-1.5707963267948966,50.0,19.0
1062.5,1132.5,-3.141592653589793,43.0,6.0
1451.0,1132.5,0.0,44.0,6.0
710.5,1232.5,-3.141592653589793,48.0,6.0
836.0,1232.5,-3.141592653589793,45.0,6.0
658.0,1430.5,-2.355674875635653,48.08986824274417,12.752905104380165
1939.0,1482.0,0.0,136.0,16.0
