CoordX,CoordY,Orient,HalfLen,HalfWid
1825.0,316.0,0.0,39.0,23.0
1116.5,317.5,-3.141592653589793,40.0,22.0
593.5,625.5,-3.141592653589793,31.0,7.0
1783.0,634.0,0.0,37.0,6.0
1883.5,634.0,0.0,40.0,6.0
499.0,826.5,-1.5707963267948966,39.0,6.0
1213.0,896.5,-1.5707963267948966,41.0,6.0
571.5,958.5,-3.141592653589793,41.0,7.0
1213.0,1010.5,-1.5707963267948966,39.0,6.0
520.0,1013.5,-1.5707963267948966,40.0,6.0
306.0,1009.0,-1.5707963267948966,30.0,6.0
1275.5,1104.0,0.0,44.0,7.0
1277.0,1259.0,0.0,46.0,21.0
575.5,1260.5,-3.141592653589793,40.0,18.0
