CoordX,CoordY,Orient,HalfLen,HalfWid
1255.0,293.5,-3.141592653589793,34.0,10.0
413.0,366.0,-1.5707963267948966,35.0,5.0
1432.0,487.0,-1.5707963267948966,68.0,5.0
295.0,505.0,0.0,33.0,11.0
1610.0,665.5,0.0,33.0,5.0
406.5,759.0,-1.5707963267948966,32.0,10.0
744.5,769.0,-1.5707963267948966,33.0,5.0
1563.5,780.0,-1.5707963267948966,34.0,5.0
744.5,938.5,-1.5707963267948966,33.0,5.0
1621.5,956.5,-3.141592653589793,33.0,5.0
1360.5,1088.0,-1.5707963267948966,34.0,5.0
1447.0,1160.0,0.0,34.0,11.0
810.0,1218.5,0.0,34.0,11.0
