CoordX,CoordY,Orient,HalfLen,HalfWid
3344.5,624.0,-1.5707963267948966,37.0,10.0
518.0,915.5,-1.5707963267948966,45.0,9.0
2381.5,919.0,-1.5707963267948966,48.0,10.0
1130.0,988.5,0.0,48.0,9.0
1367.0,988.5,-3.141592653589793,46.0,9.0
3292.5,1040.5,0.0,37.0,10.0
3406.5,1040.5,0.0,46.0,10.0
1475.0,1051.5,-3.141592653589793,36.0,8.0
599.5,1111.5,-1.5707963267948966,47.0,10.0
1582.5,1113.5,-1.5707963267948966,45.0,8.0
3497.5,1186.5,-1.5707963267948966,39.0,10.0
1421.0,1174.5,0.0,41.0,8.0
3321.0,1244.5,0.0,42.0,10.0
3438.5,1244.5,-3.141592653589793,42.0,10.0
2763.5,1307.0,-1.5707963267948966,44.0,10.0
1424.5,1345.0,-3.141592653589793,42.0,9.0
2950.5,1395.5,0.0,51.0,10.0
1659.5,1424.0,-1.5707963267948966,36.0,11.0
2381.5,1512.0,-1.5707963267948966,41.0,10.0
2948.5,1686.5,0.0,56.0,10.0
386.0,1688.0,-3.141592653589793,145.0,9.0
