CoordX,CoordY,Orient,HalfLen,HalfWid
1451.5,122.0,-1.5707963267948966,42.0,7.0
1340.5,312.5,-3.141592653589793,41.0,5.0
1660.0,367.0,-1.5707963267948966,41.0,16.0
364.5,379.5,-3.141592653589793,41.0,5.0
417.0,457.5,-1.5707963267948966,61.0,5.0
1177.5,485.5,-3.141592653589793,41.0,5.0
1285.5,485.5,-3.141592653589793,41.0,5.0
1355.5,539.0,-1.5707963267948966,42.0,5.0
252.5,534.5,-3.141592653589793,31.0,5.0
364.0,534.5,-3.141592653589793,42.0,5.0
1128.5,627.5,-3.141592653589793,46.0,5.0
1242.0,627.5,0.0,36.0,5.0
1355.5,840.0,-1.5707963267948966,31.0,5.0
515.0,911.0,-3.141592653589793,41.0,16.0
1129.5,911.0,-3.141592653589793,46.0,16.0
