CoordX,CoordY,Orient,HalfLen,HalfWid
1561.5,90.5,0.0,37.0,12.0
2355.5,92.0,-3.141592653589793,37.0,13.0
619.0,178.5,-1.5707963267948966,36.0,10.0
2259.0,316.5,-1.5707963267948966,40.0,9.0
311.5,425.5,-3.141592653589793,44.0,9.0
1127.0,426.0,0.0,37.0,9.0
2259.0,475.0,-1.5707963267948966,43.0,9.0
2449.0,494.5,-3.141592653589793,31.0,4.0
2259.0,564.0,-1.5707963267948966,32.0,9.0
619.0,591.5,-1.5707963267948966,33.0,10.0
2319.5,631.0,-3.141592653589793,39.0,5.0
352.0,679.5,-3.141592653589793,46.0,22.0
555.0,678.5,0.0,37.0,21.0
2326.5,669.0,0.0,48.0,11.0
1183.5,684.0,0.0,38.0,14.0
664.0,743.5,-1.5707963267948966,30.0,6.0
521.0,880.0,-3.141592653589793,30.0,12.0
2471.5,916.0,-3.141592653589793,30.0,4.0
1667.0,998.0,-3.141592653589793,30.0,7.0
522.0,1040.5,-3.141592653589793,34.0,5.0
1758.5,1108.0,-1.5707963267948966,41.0,9.0
517.5,1247.0,-3.141592653589793,39.0,12.0
