CoordX,CoordY,Orient,HalfLen,HalfWid
2282.5,369.5,-3.141592653589793,37.0,7.0
2405.5,523.5,-1.5707963267948966,34.0,7.0
2576.0,599.5,0.0,32.0,7.0
1684.0,779.5,-3.141592653589793,33.0,7.0
1976.5,779.5,0.0,32.0,7.0
1634.5,886.0,-1.5707963267948966,30.0,7.0
1466.5,937.5,0.0,30.0,7.0
2001.0,938.5,-3.141592653589793,48.0,7.0
1691.5,992.0,-1.5707963267948966,37.0,7.0
1753.0,1337.5,-3.141592653589793,39.0,7.0
1211.5,1507.5,-1.5707963267948966,35.0,7.0
1015.0,2223.5,-3.141592653589793,124.0,7.0
