CoordX,CoordY,Orient,HalfLen,HalfWid
605.5,205.0,0.0,27.0,5.0
532.0,251.5,-1.5707963267948966,34.0,5.0
1280.5,306.5,-1.5707963267948966,42.0,12.0
1060.0,400.0,0.0,35.0,5.0
697.9951597289448,504.54501452081314,-1.5711071228071571,46.001551758370596,5.0139855788411625
868.0,506.5,-1.5707963267948966,34.0,5.0
532.0,575.5,-1.5707963267948966,34.0,5.0
532.0,668.5,-1.5707963267948966,34.0,5.0
698.0,684.0,-1.5707963267948966,31.0,5.0
698.0,824.5,-1.5707963267948966,30.0,5.0
595.0,876.5,-3.141592653589793,44.0,12.0
