CoordX,CoordY,Orient,HalfLen,HalfWid
452.5,427.5,-1.5707963267948966,39.0,16.0
1310.0,451.5,-1.5707963267948966,41.0,6.0
2403.5,454.5,-1.5707963267948966,41.0,5.0
2662.5,454.5,-1.5707963267948966,41.0,5.0
1113.0,558.0,-1.5707963267948966,66.0,7.0
2904.5,508.5,-3.141592653589793,35.0,5.0
2662.5,558.0,-1.5707963267948966,40.0,5.0
2403.5,562.5,-1.5707963267948966,40.0,5.0
1310.0,635.5,-1.5707963267948966,39.0,6.0
1712.0,637.5,-1.5707963267948966,40.0,17.0
1712.0,759.5,-1.5707963267948966,41.0,17.0
1310.0,765.5,-1.5707963267948966,40.0,6.0
2662.5,819.0,-1.5707963267948966,40.0,5.0
2861.5,819.5,-1.5707963267948966,38.0,8.0
2601.5,886.0,0.0,39.0,19.0
1245.0,889.5,-3.141592653589793,46.0,17.0
876.0,1397.5,0.0,44.0,10.0
936.0,1527.5,-1.5707963267948966,43.0,11.0
1527.5,1641.0,-1.5707963267948966,126.0,11.0
