CoordX,CoordY,Orient,HalfLen,HalfWid
139.0,6.0,0.0,35.0,6.0
452.0,131.0,-1.5707963267948966,33.0,6.0
524.5,212.0,-3.141592653589793,32.0,6.0
679.5,212.0,0.0,26.0,6.0
159.5,405.5,-3.141592653589793,31.0,7.0
749.0,530.0,-1.5707963267948966,36.0,12.0
286.0,571.5,-1.5707963267948966,32.0,6.0
738.0,868.0,-1.5707963267948966,43.0,4.0
1176.0,884.0,-1.5707963267948966,43.0,6.0
674.5,973.0,0.0,58.0,6.0
282.5,1019.0,-1.5707963267948966,29.0,6.0
1264.0,1069.5,-1.5707963267948966,30.0,6.0
344.5,1130.0,0.0,36.0,6.0
577.5,1130.0,-3.141592653589793,37.0,6.0
896.5,1159.5,-1.5707963267948966,21.0,5.0
897.0,1231.0,-1.5707963267948966,34.0,6.0
774.5,1304.5,-3.141592653589793,13.0,5.0
832.0,1304.5,-3.141592653589793,42.0,5.0
816.0,1421.0,0.0,54.0,7.0
440.0,1638.0,-1.5707963267948966,34.0,11.0
307.5,1681.5,-3.141592653589793,57.0,6.0
264.5,2199.0,0.0,103.0,11.0
