CoordX,CoordY,Orient,HalfLen,HalfWid
208.5,122.0,-1.5707963267948966,47.0,7.0
644.0,207.5,0.0,43.0,7.0
591.5,265.0,-1.5707963267948966,42.0,7.0
1368.0,538.5,-3.141592653589793,44.0,7.0
1426.5,595.5,-1.5707963267948966,43.0,7.0
134.0,576.5,0.0,37.0,7.0
400.5,715.5,-1.5707963267948966,43.0,7.0
1426.5,770.5,-1.5707963267948966,42.0,7.0
348.0,847.5,0.0,43.0,7.0
1177.0,849.5,0.0,43.0,7.0
591.5,932.5,-1.5707963267948966,43.0,7.0
208.5,988.5,-1.5707963267948966,43.0,7.0
1367.0,1052.5,-3.141592653589793,48.0,7.0
