CoordX,CoordY,Orient,HalfLen,HalfWid
1141.0,106.0,0.0,42.0,17.0
1205.5,177.0,-1.5707963267948966,40.0,6.0
426.0,438.5,0.0,39.0,6.0
374.0,500.0,-1.5707963267948966,41.0,7.0
1399.5,551.5,-1.5707963267948966,29.0,6.0
374.0,663.0,-1.5707963267948966,41.0,7.0
580.0,794.5,-0.7847366497695991,40.30928755551682,6.3597497916015575
1470.0,772.5,-3.141592653589793,41.0,6.0
1588.5,843.5,-1.5707963267948966,45.0,15.0
1205.5,849.0,-1.5707963267948966,40.0,6.0
436.0,830.0,-3.141592653589793,48.0,6.0
435.0,971.5,-3.141592653589793,46.0,15.0
